#HGNC ID	Score
SLC22A10	0.08109481
SLC22A11	0.08808891
SLC22A12	0.07113764
SLC22A13	0.13186211
SLC22A14	0.05822530
SLC22A15	0.08727400
SLC22A16	0.05987667
SLC22A17	0.52257521
SLC22A18	0.08249997
SLC22A18AS	0.13096886
SLC22A2	0.16014738
SLC22A23	0.16319961
SLC22A24	0.09813645
SLC22A25	0.07591145
SLC22A3	0.06259961
SLC22A31	0.09490242
SLC22A4	0.16275710
SLC22A5	0.20965015
SLC22A6	0.07087498
SLC22A7	0.10426884
SLC22A8	0.17431502
SLC22A9	0.09170334
SLC23A1	0.19369084
SLC23A2	0.64788118
SLC23A3	0.05127070
SLC24A1	0.09890400
SLC24A2	0.17420334
SLC24A3	0.53740672
SLC24A4	0.10668002
SLC24A5	0.09122000
SLC25A1	0.12801744
SLC25A10	0.05047488
SLC25A11	0.24235327
SLC25A12	0.72609129
SLC25A13	0.11391957
SLC25A15	0.07772647
SLC25A16	0.14241154
SLC25A17	0.07786223
SLC25A18	0.05558500
SLC25A19	0.25535531
SLC25A2	0.09014980
SLC25A20	0.08184162
SLC25A21	0.14937183
SLC25A22	0.30394044
SLC25A23	0.06452478
SLC25A24	0.06987546
SLC25A25	0.35865117
SLC25A26	0.10983155
SLC25A27	0.09152109
SLC25A28	0.61604945
SLC25A29	0.07568303
SLC25A3	0.09163834
SLC25A30	0.09492250
SLC25A31	0.05634438
SLC25A32	0.10623763
SLC25A33	0.23721912
SLC25A34	0.07076324
SLC25A35	0.09287646
SLC25A36	0.37619871
SLC25A37	0.31687772
SLC25A38	0.05976288
SLC25A39	0.04825141
SLC25A4	0.39679419
SLC25A40	0.11201148
SLC25A41	0.06732623
SLC25A42	0.12308552
SLC25A44	0.08803754
SLC25A45	0.08527497
SLC25A46	0.09711996
SLC25A47	0.14604358
SLC25A48	0.08432062
SLC25A51	0.18126205
SLC25A52	0.19714740
SLC26A1	0.09216304
SLC26A10	0.10992875
SLC26A11	0.11167688
SLC26A2	0.33118835
SLC26A3	0.20842384
SLC26A4	0.14287545
SLC26A5	0.07126780
SLC26A6	0.07825539
SLC26A7	0.09148169
SLC26A8	0.07466151
SLC26A9	0.10259479
SLC27A1	0.08391183
SLC27A2	0.10575776
SLC27A3	0.09987693
SLC27A4	0.05503414
SLC27A5	0.07542623
SLC27A6	0.15750885
SLC28A1	0.06272024
SLC28A2	0.09236432
SLC28A3	0.17115267
SLC29A1	0.64722590
SLC29A2	0.13983047
SLC29A3	0.13679730
SLC29A4	0.05401501
SLC2A1	0.88291916
SLC2A10	0.08663328
SLC2A11	0.13669651
SLC2A12	0.18659108
SLC2A13	0.37125254
SLC2A14	0.80186926
SLC2A2	0.18541816
SLC2A3	0.59887829
SLC2A4	0.44660435
SLC2A4RG	0.13709530
SLC2A5	0.16210865
SLC2A6	0.05549312
SLC2A7	0.16740201
SLC2A8	0.11267061
SLC2A9	0.15378554
SLC30A1	0.70749792
SLC30A10	0.51789436
SLC30A2	0.21489396
SLC30A3	0.29110122
SLC30A4	0.23189881
SLC30A5	0.14547824
SLC30A6	0.06966656
SLC30A7	0.09211149
SLC30A8	0.39894964
SLC30A9	0.20227039
SLC31A1	0.34596083
SLC31A2	0.39858397
SLC32A1	0.73658129
SLC33A1	0.29867157
SLC34A1	0.17831868
SLC34A2	0.09851620
SLC34A3	0.09757718
SLC35A1	0.14554349
SLC35A3	0.12418543
SLC35A4	0.16708920
SLC35A5	0.07433503
SLC35B1	0.07929905
SLC35B2	0.29158237
SLC35B3	0.10785304
SLC35B4	0.10646348
SLC35C1	0.18670628
SLC35C2	0.05287571
SLC35D1	0.18257393
SLC35D2	0.16796039
SLC35D3	0.18643060
SLC35E1	0.10207837
SLC35E2A	0.18325982
SLC35E2B	0.22648033
SLC35E3	0.05779193
SLC35E4	0.12948835
SLC35F1	0.51537773
SLC35F2	0.07725974
SLC35F3	0.41180018
SLC35F4	0.07256598
SLC35F5	0.06432837
SLC35F6	0.09648185
SLC35G1	0.27674931
SLC35G2	0.10897015
SLC35G3	0.07894093
SLC35G5	0.11693842
SLC35G6	0.19305895
SLC36A1	0.09046508
SLC36A2	0.07913005
SLC36A3	0.07479291
SLC36A4	0.14336187
SLC37A1	0.09921894
SLC37A2	0.08830513
SLC37A3	0.06046506
SLC37A4	0.06412891
SLC38A1	0.60011365
SLC38A10	0.05927672
SLC38A11	0.08439974
SLC38A2	0.52946769
SLC38A4	0.48590965
SLC38A6	0.06800306
SLC38A7	0.07631773
SLC38A8	0.11416494
SLC38A9	0.17054660
SLC39A1	0.12198641
SLC39A10	0.49996089
SLC39A11	0.05797765
SLC39A12	0.05695441
SLC39A13	0.05932011
SLC39A14	0.12163841
SLC39A2	0.06604192
SLC39A3	0.11767694
SLC39A4	0.05164239
SLC39A5	0.20010254
SLC39A6	0.11280443
SLC39A7	0.12320286
SLC39A8	0.21002614
SLC39A9	0.53522547
SLC3A1	0.11882864
SLC3A2	0.80893610
SLC40A1	0.49791025
SLC41A1	0.52265797
SLC41A2	0.51891542
SLC41A3	0.05088120
SLC43A1	0.08556880
SLC43A2	0.09366851
SLC43A3	0.06007314
SLC44A1	0.41569398
SLC44A2	0.08307208
SLC44A3	0.09365295
SLC44A4	0.06262130
SLC44A5	0.09087163
SLC45A1	0.06432953
SLC45A2	0.12730298
SLC45A3	0.29960908
SLC45A4	0.06963173
SLC46A1	0.11732420
SLC46A2	0.08471492
SLC46A3	0.14387339
SLC47A1	0.08600773
SLC47A2	0.08580146
SLC48A1	0.20171718
SLC49A3	0.12057403
SLC49A4	0.06320740
SLC4A1	0.64211533
SLC4A10	0.20452831
SLC4A11	0.21953059
SLC4A1AP	0.07676363
SLC4A2	0.61314312
SLC4A3	0.45832415
SLC4A4	0.95513269
SLC4A5	0.10137261
SLC4A7	0.38515121
SLC4A8	0.72079646
SLC4A9	0.07563375
SLC50A1	0.08028133
SLC51A	0.07934310
SLC51B	0.11458536
SLC52A1	0.11743342
SLC52A2	0.05830057
SLC52A3	0.11359223
SLC5A1	0.12803075
SLC5A10	0.08055488
SLC5A11	0.07069636
SLC5A12	0.06523243
SLC5A2	0.34621153
SLC5A3	0.56227638
SLC5A4	0.23630689
SLC5A5	0.16597301
SLC5A6	0.15467555
SLC5A7	0.17212735
SLC5A8	0.11616888
SLC5A9	0.15970982
SLC6A1	0.73582048
SLC6A11	0.38814540
SLC6A12	0.05309546
SLC6A13	0.06173339
SLC6A15	0.07794251
SLC6A16	0.12756029
SLC6A17	0.22961206
SLC6A18	0.09351274
SLC6A19	0.13723969
SLC6A2	0.16947494
SLC6A20	0.14172074
SLC6A3	0.98100801
SLC6A4	0.92193062
SLC6A5	0.13301341
SLC6A6	0.73703645
SLC6A7	0.10870565
SLC6A9	0.18446198
SLC7A1	0.53974107
SLC7A10	0.09894560
SLC7A11	0.12072244
SLC7A13	0.10921570
SLC7A14	0.24619876
SLC7A2	0.11992353
SLC7A4	0.10425217
SLC7A5	0.16496083
SLC7A6	0.05508469
SLC7A6OS	0.28642575
SLC7A7	0.08898865
SLC7A8	0.05653943
SLC7A9	0.12607701
SLC8A1	0.91471747
SLC8A2	0.10139365
SLC8A3	0.46551459
SLC8B1	0.08001820
SLC9A1	0.99105105
SLC9A2	0.36590386
SLC9A3	0.78670077
SLC9A3R1	0.86502761
SLC9A3R2	0.63573251
SLC9A4	0.07637364
SLC9A5	0.14427315
SLC9A8	0.14529000
SLC9A9	0.07653390
SLC9B1	0.09223305
SLC9B2	0.07639749
SLC9C1	0.09824288
SLC9C2	0.08699621
SLCO1A2	0.13993963
SLCO1B1	0.07362606
SLCO1B3	0.07527553
SLCO1B7	0.07896643
SLCO1C1	0.06454194
SLCO2A1	0.10396039
SLCO2B1	0.10654398
SLCO3A1	0.52378109
SLCO4A1	0.06829043
SLCO4C1	0.07201466
SLCO5A1	0.14588974
SLCO6A1	0.06486644
SLF1	0.08731118
SLF2	0.11540355
SLFN11	0.24811448
SLFN12	0.13222300
SLFN12L	0.07460678
SLFN13	0.17270698
SLFN14	0.10319121
SLFN5	0.14057625
SLFNL1	0.08772501
SLIRP	0.30348695
SLIT1	0.63981135
SLIT2	0.90497016
SLIT3	0.72975801
SLITRK1	0.91229480
SLITRK3	0.73580880
SLITRK5	0.72683466
SLITRK6	0.12897677
SLK	0.82750919
SLMAP	0.99109056
SLN	0.78200150
SLPI	0.07234648
SLTM	0.54751214
SLU7	0.10938521
SLURP1	0.15070695
SLX1A	0.28733122
SLX1B	0.22777255
SLX4	0.05554187
SLX4IP	0.06878889
SMAD1	0.99981668
SMAD2	0.99987162
SMAD3	0.99920703
SMAD4	0.99998229
SMAD5	0.99971874
SMAD6	0.99833855
SMAD7	0.99997073
SMAD9	0.92923974
SMAGP	0.07120854
SMAP1	0.60313962
SMAP2	0.12099251
SMARCA2	0.99997075
SMARCA4	0.99998370
SMARCA5	0.99975979
SMARCAD1	0.89790330
SMARCAL1	0.08868973
SMARCB1	0.99982527
SMARCC1	0.99917045
SMARCC2	0.99685749
SMARCD1	0.99787472
SMARCD2	0.96028619
SMARCD3	0.37747151
SMARCE1	0.99616429
SMC1B	0.96730115
SMC2	0.82030438
SMC3	0.99946535
SMC4	0.60124457
SMC5	0.91095041
SMC6	0.85965674
SMCHD1	0.35677108
SMCO1	0.05631437
SMCO2	0.10109908
SMCO3	0.08789182
SMCO4	0.29397032
SMCP	0.07965147
SMCR8	0.09798576
SMDT1	0.05768880
SMG1	0.98968865
SMG5	0.53572791
SMG6	0.65512845
SMG7	0.70230169
SMG8	0.19418659
SMG9	0.30624704
SMIM1	0.11904659
SMIM11A	0.12910852
SMIM12	0.17951527
SMIM13	0.15643615
SMIM14	0.17210643
SMIM15	0.10081574
SMIM17	0.14653354
SMIM18	0.13261309
SMIM19	0.09927347
SMIM2	0.11222422
SMIM20	0.12064832
SMIM21	0.18302561
SMIM22	0.09925601
SMIM23	0.06116622
SMIM24	0.12094326
SMIM29	0.07222438
SMIM3	0.15517588
SMIM30	0.00000000
SMIM4	0.16137123
SMIM5	0.00000000
SMIM6	0.12223803
SMIM7	0.10972657
SMIM8	0.05062929
SMKR1	0.10760378
SMLR1	0.10207200
SMN1	0.84799565
SMN2	0.68003944
SMNDC1	0.95580617
SMO	0.64970963
SMOC1	0.15586848
SMOC2	0.05243539
SMOX	0.49269020
SMPD1	0.37761814
SMPD2	0.18068084
SMPD3	0.30965881
SMPD4	0.09155004
SMPDL3A	0.13958717
SMPDL3B	0.09091049
SMR3A	0.07736103
SMR3B	0.19362875
SMTN	0.28542241
SMTNL1	0.06187513
SMTNL2	0.08951860
SMU1	0.70561095
SMUG1	0.13541335
SMURF1	0.99980958
SMURF2	0.99721226
SMYD1	0.10796815
SMYD2	0.13963722
SMYD3	0.20664010
SMYD4	0.25214059
SMYD5	0.12920204
SNAI1	0.98690321
SNAI2	0.93186227
SNAI3	0.14689384
SNAP23	0.57562900
SNAP25	0.94024025
SNAP29	0.16496692
SNAP47	0.08609318
SNAP91	0.52453812
SNAPC1	0.06599937
SNAPC2	0.06455911
SNAPC3	0.06139192
SNAPC4	0.63983163
SNAPC5	0.07920672
SNAPIN	0.81391445
SNCA	0.99268707
SNCAIP	0.44752158
SNCB	0.36264832
SNCG	0.12696923
SND1	0.98207450
SNED1	0.21181150
SNF8	0.18521503
SNIP1	0.99567448
SNN	0.39553303
SNORC	0.22156703
SNPH	0.75962411
SNRK	0.59927151
SNRNP200	0.99986521
SNRNP25	0.05695292
SNRNP27	0.13185719
SNRNP35	0.72094999
SNRNP40	0.94312646
SNRNP48	0.08907439
SNRNP70	0.99898458
SNRPA	0.98724510
SNRPA1	0.99565879
SNRPB	0.99518717
SNRPB2	0.82374225
SNRPC	0.97995724
SNRPD1	0.99711602
SNRPD2	0.99571062
SNRPD3	0.99063472
SNRPE	0.95258927
SNRPF	0.99319787
SNRPG	0.99398945
SNRPN	0.99504594
SNTA1	0.73998331
SNTB1	0.13011791
SNTB2	0.27744612
SNTG1	0.06902178
SNTG2	0.09224768
SNTN	0.04945563
SNU13	0.99463304
SNUPN	0.36891599
SNURF	0.52246196
SNW1	0.99987014
SNX1	0.76457510
SNX10	0.06873317
SNX11	0.10555927
SNX13	0.88774289
SNX14	0.06450516
SNX15	0.06556424
SNX16	0.13020846
SNX17	0.19747691
SNX18	0.58757527
SNX19	0.06329008
SNX2	0.87973550
SNX20	0.14617001
SNX21	0.07500396
SNX22	0.05022010
SNX24	0.06325502
SNX25	0.09624248
SNX27	0.93938097
SNX29	0.06406073
SNX3	0.74085576
SNX30	0.75155357
SNX31	0.07654301
SNX32	0.10555087
SNX33	0.22143991
SNX4	0.34224459
SNX5	0.11620263
SNX6	0.97628086
SNX7	0.08333797
SNX8	0.14521509
SNX9	0.40007711
SOAT1	0.05241967
SOAT2	0.09399153
SOBP	0.10097813
SOCS1	0.99925807
SOCS2	0.13148805
SOCS3	0.99592790
SOCS4	0.24680216
SOCS5	0.16357475
SOCS6	0.65866298
SOCS7	0.93751746
SOD1	0.92915515
SOD2	0.63024056
SOD3	0.29106074
SOGA1	0.66839333
SOGA3	0.12418530
SOHLH1	0.05118105
SOHLH2	0.09070310
SON	0.81449366
SORBS1	0.23614897
SORBS2	0.60936433
SORBS3	0.46877052
SORCS1	0.43728749
SORCS2	0.08174711
SORCS3	0.30403093
SORD	0.06963840
SORL1	0.35482672
SORT1	0.88969080
SOS1	0.99981585
SOS2	0.99767862
SOST	0.95321831
SOSTDC1	0.76933973
SOWAHA	0.17241421
SOWAHB	0.12786386
SOWAHC	0.15316274
SOX1	0.55933717
SOX10	0.99968482
SOX11	0.82303578
SOX12	0.14523358
SOX13	0.63436260
SOX14	0.79832740
SOX15	0.23401369
SOX17	0.87858893
SOX18	0.42884231
SOX2	0.99979182
SOX21	0.63834002
SOX30	0.54797890
SOX4	0.99849155
SOX5	0.93768980
SOX6	0.97171034
SOX7	0.20559961
SOX8	0.63785043
SOX9	0.99980271
SP1	0.99983372
SP100	0.09890960
SP110	0.05725310
SP140	0.05419630
SP140L	0.05603271
SP2	0.46336402
SP3	0.96833615
SP4	0.97565370
SP5	0.71326460
SP6	0.38173871
SP7	0.78243982
SP8	0.86346167
SP9	0.65235248
SPA17	0.00000000
SPACA1	0.11985709
SPACA3	0.09248800
SPACA4	0.15073439
SPACA7	0.07800719
SPACA9	0.13043427
SPAG1	0.24295405
SPAG11A	0.05745506
SPAG11B	0.07250988
SPAG16	0.15277637
SPAG17	0.05901186
SPAG4	0.08602516
SPAG5	0.08436881
SPAG6	0.10541701
SPAG7	0.13107061
SPAG8	0.10245740
SPAG9	0.92964661
SPAM1	0.13150757
SPARC	0.99060458
SPARCL1	0.42749616
SPART	0.16319642
SPAST	0.89621882
SPATA12	0.12139522
SPATA13	0.62855522
SPATA16	0.08485368
SPATA17	0.06112582
SPATA18	0.10645146
SPATA19	0.05609278
SPATA2	0.40094508
SPATA20	0.05841715
SPATA21	0.12609182
SPATA22	0.07101795
SPATA24	0.15878231
SPATA25	0.24948551
SPATA2L	0.06327473
SPATA3	0.16060577
SPATA31A1	0.11464397
SPATA31A3	0.09860754
SPATA31A6	0.10242811
SPATA31A7	0.15605361
SPATA31D1	0.04837642
SPATA31E1	0.06824559
SPATA32	0.17581088
SPATA33	0.09916958
SPATA4	0.05999896
SPATA45	0.12593235
SPATA46	0.10530485
SPATA48	0.04846959
SPATA5	0.14303293
SPATA5L1	0.29250919
SPATA6	0.10518616
SPATA6L	0.05808306
SPATA7	0.11105661
SPATA9	0.08124459
SPATC1	0.07703421
SPATC1L	0.18092024
SPATS1	0.06767313
SPATS2	0.48718535
SPATS2L	0.25051304
SPC24	0.17045772
SPC25	0.05497448
SPCS1	0.32215400
SPCS2	0.62014127
SPCS3	0.65548206
SPDEF	0.48607296
SPDL1	0.08138587
SPDYA	0.10683819
SPDYC	0.06149216
SPDYE1	0.09003122
SPDYE2	0.11798437
SPDYE2B	0.11798437
SPDYE3	0.17244237
SPDYE4	0.07131789
SPECC1	0.06691016
SPECC1L	0.26881824
SPEF1	0.05301402
SPEF2	0.05435627
SPEG	0.86746659
SPEM1	0.11128273
SPEM2	0.14353377
SPEN	0.99995485
SPERT	0.10074739
SPESP1	0.29609942
SPG11	0.20756815
SPG21	0.06107436
SPG7	0.22619509
SPHAR	0.12507610
SPHK1	0.69209432
SPHK2	0.31347933
SPHKAP	0.08873865
SPI1	0.99761615
SPIB	0.72018911
SPIC	0.09003797
SPICE1	0.09065025
SPIDR	0.08227299
SPIN1	0.95612368
SPINDOC	0.16634777
SPINK1	0.14113147
SPINK13	0.00000000
SPINK14	0.06379268
SPINK2	0.10531775
SPINK4	0.15240855
SPINK5	0.07820450
SPINK6	0.00000000
SPINK7	0.00000000
SPINK8	0.00000000
SPINK9	0.10484398
SPINT1	0.05366865
SPINT2	0.06448996
SPINT3	0.00000000
SPINT4	0.06355146
SPIRE1	0.34245973
SPIRE2	0.16400973
SPN	0.14280868
SPNS1	0.33165108
SPNS2	0.12395038
SPNS3	0.15479737
SPO11	0.20250593
SPOCD1	0.07857378
SPOCK1	0.21388683
SPOCK2	0.44627950
SPOCK3	0.17305851
SPON2	0.14039668
SPOP	0.98185518
SPOPL	0.47483995
SPOUT1	0.08195138
SPP1	0.52758432
SPP2	0.06373920
SPPL2A	0.10753584
SPPL2C	0.10767566
SPPL3	0.46572600
SPR	0.13772621
SPRED1	0.53335634
SPRED2	0.51203501
SPRED3	0.15048299
SPRN	0.16191694
SPRR1A	0.07027251
SPRR1B	0.08428734
SPRR2A	0.13927712
SPRR2B	0.09716219
SPRR2D	0.11970634
SPRR2E	0.06124761
SPRR2F	0.13267136
SPRR2G	0.09751398
SPRR3	0.05909503
SPRR4	0.10184122
SPRTN	0.22515523
SPRY1	0.80127588
SPRY2	0.99945433
SPRY4	0.33176962
SPRYD3	0.60994845
SPRYD4	0.28833046
SPRYD7	0.08271117
SPSB1	0.44520479
SPSB2	0.09876579
SPSB3	0.08518577
SPSB4	0.08487491
SPTA1	0.13461151
SPTAN1	0.99913024
SPTB	0.93231678
SPTBN1	0.99956513
SPTBN2	0.98265989
SPTBN4	0.46216137
SPTBN5	0.16371559
SPTLC1	0.33939652
SPTLC2	0.29063102
SPTLC3	0.09879829
SPTSSA	0.32671232
SPTSSB	0.27747810
SPTY2D1	0.67303601
SPX	0.00000000
SPZ1	0.08194556
SQLE	0.32682478
SQOR	0.11944956
SQSTM1	0.59335833
SRA1	0.25420651
SRARP	0.09250055
SRBD1	0.15487949
SRC	0.99989498
SRCAP	0.99971630
SRCIN1	0.87592591
SRD5A1	0.17526642
SRD5A3	0.09083437
SREBF1	0.99999208
SREBF2	0.98079769
SREK1	0.64790014
SREK1IP1	0.11459890
SRF	0.99998270
SRFBP1	0.05653895
SRGAP1	0.55212588
SRGAP2	0.20039803
SRGAP3	0.69797746
SRGN	0.29624616
SRI	0.29192729
SRL	0.22784523
SRM	0.53382377
SRMS	0.08796018
SRP14	0.86940980
SRP19	0.47387868
SRP54	0.99312741
SRP68	0.82547821
SRP72	0.20140031
SRP9	0.48623607
SRPK1	0.31375338
SRPK2	0.99730233
SRPRA	0.96733566
SRPRB	0.10860790
SRR	0.28802586
SRRD	0.06049826
SRRM1	0.99185895
SRRM2	0.94773450
SRRM3	0.89686120
SRRM4	0.14515543
SRRM5	0.16648141
SRRT	0.91891604
SRSF1	0.99936365
SRSF10	0.64142985
SRSF11	0.98515916
SRSF12	0.10790441
SRSF2	0.99474126
SRSF3	0.85483883
SRSF4	0.98520923
SRSF5	0.89698197
SRSF6	0.97052538
SRSF7	0.99594405
SRSF8	0.12912648
SRSF9	0.99876677
SRXN1	0.13321225
SS18	0.89352020
SS18L1	0.66317677
SS18L2	0.11737082
SSB	0.87797030
SSBP1	0.11618890
SSBP2	0.26377506
SSBP3	0.89166932
SSBP4	0.11177981
SSC4D	0.09732841
SSC5D	0.08883243
SSH1	0.55743591
SSH2	0.87025887
SSH3	0.08311327
SSMEM1	0.22905978
SSNA1	0.17908643
SSPN	0.23991399
SSR1	0.08393370
SSR2	0.43611372
SSR3	0.11445282
SSRP1	0.99994277
SSSCA1	0.19481885
SST	0.73867068
SSTR1	0.80551755
SSTR2	0.25046649
SSTR3	0.19977689
SSTR4	0.35595351
SSTR5	0.13035860
SSU72	0.76370438
SSUH2	0.07884561
SSX2IP	0.06630648
ST13	0.17068960
ST14	0.34253216
ST18	0.29835639
ST20	0.09296349
ST3GAL1	0.17066290
ST3GAL2	0.30923477
ST3GAL3	0.32800875
ST3GAL4	0.15715225
ST3GAL5	0.06143656
ST3GAL6	0.06197209
ST5	0.67021432
ST6GAL1	0.20525756
ST6GAL2	0.14658398
ST6GALNAC1	0.17801561
ST6GALNAC2	0.08726008
ST6GALNAC3	0.08767344
ST6GALNAC4	0.08195744
ST6GALNAC5	0.40437417
ST6GALNAC6	0.06830047
ST7	0.93183251
ST7L	0.07664791
ST8SIA1	0.19684382
ST8SIA2	0.48619500
ST8SIA3	0.54288376
ST8SIA4	0.16417393
ST8SIA5	0.14798825
ST8SIA6	0.10438222
STAB1	0.16749492
STAB2	0.04863365
STAC	0.07416837
STAC2	0.06243731
STAC3	0.04965365
STAG1	0.99991853
STAG3	0.47679363
STAM	0.20934595
STAM2	0.08595964
STAMBP	0.12908713
STAMBPL1	0.06519159
STAP1	0.07623702
STAP2	0.25213433
STAR	0.30069607
STARD10	0.06750885
STARD13	0.31731163
STARD3	0.11252315
STARD3NL	0.05626471
STARD4	0.08437304
STARD5	0.06274106
STARD6	0.05751126
STARD7	0.44870412
STARD9	0.24668477
STAT1	0.99980372
STAT2	0.60278661
STAT3	0.99994313
STAT4	0.97073051
STAT5A	0.99838130
STAT5B	0.99983549
STAT6	0.98359196
STATH	0.07409972
STAU1	0.99707396
STAU2	0.62011499
STC1	0.63800701
STC2	0.13449677
STEAP1	0.15256417
STEAP1B	0.13786101
STEAP2	0.08249419
STEAP3	0.12529580
STEAP4	0.10361226
STH	0.11929010
STIL	0.12467843
STIM1	0.99014307
STIM2	0.27655467
STIMATE	0.48654375
STIP1	0.84840261
STK10	0.06411801
STK11	0.99518110
STK11IP	0.12092155
STK16	0.62260270
STK17A	0.12755688
STK17B	0.10385612
STK19	0.16092569
STK24	0.33897930
STK25	0.07433098
STK3	0.76743693
STK31	0.06023041
STK32A	0.09818792
STK32B	0.10135678
STK32C	0.27760168
STK33	0.07519736
STK35	0.86359991
STK36	0.21721144
STK38	0.98744613
STK38L	0.88537136
STK39	0.90882619
STK4	0.24664764
STK40	0.65096261
STKLD1	0.09021606
STMN1	0.69459938
STMN2	0.66204325
STMN3	0.09399473
STMN4	0.07857996
STMND1	0.11236285
STMP1	0.11816728
STN1	0.07972528
STOM	0.05270412
STOML1	0.10642007
STOML2	0.53361361
STOML3	0.09861330
STON1	0.00000000
STON2	0.52443993
STOX1	0.07203863
STOX2	0.45199901
STPG1	0.05112768
STPG2	0.08936235
STPG3	0.11163997
STPG4	0.06213571
STRA6	0.06926370
STRA8	0.06735297
STRADA	0.16878415
STRADB	0.48091780
STRAP	0.99705175
STRBP	0.92350024
STRC	0.27179818
STRIP1	0.26235833
STRIP2	0.07584053
STRN	0.92862215
STRN3	0.72529182
STRN4	0.98585661
STT3A	0.22676749
STT3B	0.99756102
STUB1	0.96808983
STUM	0.15448999
STX10	0.49406788
STX11	0.20503748
STX12	0.25699656
STX16	0.52878842
STX17	0.06642805
STX18	0.07062338
STX19	0.43779771
STX1A	0.99306778
STX1B	0.99713248
STX2	0.36470282
STX3	0.47576308
STX4	0.64217872
STX5	0.84465509
STX6	0.10992712
STX7	0.16494024
STX8	0.10562982
STXBP1	0.99743144
STXBP2	0.13474172
STXBP3	0.26012948
STXBP4	0.16664360
STXBP5	0.76007040
STXBP5L	0.67342783
STXBP6	0.21652236
STYK1	0.16525581
STYX	0.79488469
STYXL1	0.07902902
SUB1	0.72835690
SUCLA2	0.13020301
SUCLG1	0.11122735
SUCLG2	0.16521905
SUCNR1	0.23990633
SUCO	0.17703987
SUDS3	0.07451450
SUFU	0.99191478
SUGCT	0.04835746
SUGP1	0.94822533
SUGP2	0.28274118
SUGT1	0.79963038
SULF1	0.75166000
SULF2	0.45850160
SULT1A1	0.17158792
SULT1A2	0.13298220
SULT1A3	0.12887234
SULT1A4	0.13352999
SULT1B1	0.05916400
SULT1C2	0.06887256
SULT1C3	0.08416534
SULT1C4	0.05796747
SULT1E1	0.06379011
SULT2A1	0.09488065
SULT2B1	0.36047801
SULT4A1	0.51076134
SULT6B1	0.05707152
SUMF1	0.05847686
SUMF2	0.06730332
SUMO1	0.99834715
SUMO2	0.99985879
SUMO3	0.84672768
SUMO4	0.17759843
SUN1	0.48921002
SUN2	0.13955279
SUN3	0.06488488
SUN5	0.13588729
SUOX	0.07995589
SUPT16H	0.99997645
SUPT20H	0.13356260
SUPT3H	0.05405593
SUPT4H1	0.17978486
SUPT5H	0.99986503
SUPT6H	0.99453269
SUPT7L	0.25442001
SUPV3L1	0.13053563
SURF1	0.07033918
SURF2	0.10508508
SURF4	0.32173782
SURF6	0.14141645
SUSD1	0.07414899
SUSD2	0.05341264
SUSD3	0.06515223
SUSD4	0.08080440
SUSD5	0.18328636
SUSD6	0.34927862
SUV39H2	0.84363636
SUZ12	0.99695134
SV2A	0.37849331
SV2B	0.22584606
SV2C	0.11889041
SVBP	0.08964906
SVEP1	0.06745006
SVIL	0.95684081
SVIP	0.10193350
SVOP	0.11575651
SVOPL	0.05847342
SWAP70	0.16796899
SWI5	0.09432814
SWSAP1	0.12487682
SWT1	0.07216731
SYBU	0.13681763
SYCE1	0.05421675
SYCE1L	0.00000000
SYCE2	0.07757989
SYCE3	0.10484975
SYCN	0.07588048
SYCP1	0.46872243
SYCP2	0.16873575
SYCP2L	0.05123675
SYCP3	0.11163846
SYDE1	0.39821389
SYDE2	0.20072068
SYF2	0.19861424
SYK	0.99780069
SYMPK	0.64264597
SYN3	0.11453674
SYNC	0.19179868
SYNCRIP	0.91470016
SYNDIG1	0.15156303
SYNDIG1L	0.11930633
SYNE1	0.26647119
SYNE2	0.10150408
SYNE3	0.17534494
SYNE4	0.17469657
SYNGAP1	0.99126059
SYNGR1	0.14044257
SYNGR2	0.07662462
SYNGR3	0.18080991
SYNGR4	0.05852780
SYNJ1	0.47910599
SYNJ2	0.20612152
SYNJ2BP	0.08223799
SYNM	0.64354141
SYNPO	0.73279952
SYNPO2	0.29174787
SYNPO2L	0.13172356
SYNPR	0.19715299
SYNRG	0.18097711
SYPL1	0.13314475
SYPL2	0.18017029
SYS1	0.11727522
SYT1	0.99327698
SYT10	0.06528440
SYT11	0.47848009
SYT12	0.16626306
SYT13	0.11227628
SYT14	0.28536847
SYT15	0.12131665
SYT16	0.06727190
SYT17	0.09843608
SYT2	0.74297386
SYT3	0.14717347
SYT4	0.17962676
SYT5	0.08726379
SYT6	0.10413441
SYT7	0.34352998
SYT8	0.14512110
SYT9	0.47504270
SYTL1	0.11271362
SYTL2	0.10315222
SYTL3	0.11114070
SYVN1	0.94458055
SZRD1	0.41933910
SZT2	0.09359156
TAAR1	0.22359138
TAAR2	0.17775202
TAAR5	0.20334058
TAAR6	0.07672400
TAAR8	0.13721797
TAAR9	0.14483190
TAB1	0.58936773
TAB2	0.99982428
TAC1	0.92213969
TAC3	0.23923823
TAC4	0.06484076
TACC1	0.11110924
TACC2	0.61483841
TACC3	0.07023984
TACO1	0.14494234
TACR1	0.22326247
TACR2	0.38277258
TACR3	0.32914930
TACSTD2	0.24279797
TADA1	0.15312480
TADA2A	0.75954797
TADA2B	0.71413244
TADA3	0.66659617
TAF10	0.90434051
TAF11	0.30982450
TAF12	0.86491816
TAF13	0.08888705
TAF15	0.79322057
TAF1A	0.10065962
